1 -0.479309
0.1 -1.34351
0.01 -2.32902
0.001 -3.34605
0.0001 -3.19635
1e-005 -3.15251
1e-006 -0.89774
1e-007 -0.235115
1e-008 0.485992
1e-009 1.33484
1e-010 2.31637
1e-011 3.31448
1e-012 4.31429
1e-013 5.31427
1e-014 6.31427
1e-015 7.31427
1e-016 8.31427
1e-017 9.31427
1e-018 10.3143
1e-019 11.3143
1e-020 12.3143
1e-021 13.3143
1e-022 14.3143
1e-023 15.3143
1e-024 16.3143
1e-025 17.3143
1e-026 18.3143
1e-027 19.3143
1e-028 20.3143
1e-029 21.3143
1e-030 22.3143
1e-031 23.3143
1e-032 24.3143
1e-033 25.3143
1e-034 26.3143
1e-035 27.3143
1e-036 28.3143
1e-037 29.3143
1e-038 30.3143
1e-039 31.3143
9.99995e-041 32.3143
9.99967e-042 33.3143
1.00053e-042 34.314
9.94922e-044 35.3165
9.80909e-045 36.3226
1.4013e-045 37.1677
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
