1 0.222781
0.1 0.31822
0.01 0.331771
0.001 0.333183
0.0001 0.333121
1e-005 0.333099
1e-006 0.29115
1e-007 0.527316
1e-008 -0.687302
1e-009 -6.87302
1e-010 -68.7302
1e-011 -687.302
1e-012 -6873.02
1e-013 -68730.2
1e-014 -687302
1e-015 -6.87302e+006
1e-016 -6.87302e+007
1e-017 -6.87302e+008
1e-018 -6.87302e+009
1e-019 -6.87302e+010
1e-020 -6.87302e+011
1e-021 -6.87302e+012
1e-022 -6.87302e+013
1e-023 -6.87302e+014
1e-024 -6.87302e+015
1e-025 -6.87302e+016
1e-026 -6.87302e+017
1e-027 -6.87302e+018
1e-028 -6.87302e+019
1e-029 -6.87302e+020
1e-030 -6.87302e+021
1e-031 -6.87302e+022
1e-032 -6.87302e+023
1e-033 -6.87302e+024
1e-034 -6.87302e+025
1e-035 -6.87302e+026
1e-036 -6.87302e+027
1e-037 -6.87302e+028
1e-038 -6.87302e+029
1e-039 -6.87302e+030
9.99995e-041 -6.87306e+031
9.99967e-042 -6.87325e+032
1.00053e-042 -6.8694e+033
9.94922e-044 -6.9081e+034
9.80909e-045 -7.00678e+035
1.4013e-045 -4.90475e+036
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
