1 0.392699
0.1 0.333951
0.01 0.333341
0.001 0.333345
0.0001 0.333263
1e-005 0.333443
1e-006 0.304521
1e-007 0.46234
1e-008 -0.343651
1e-009 -3.43651
1e-010 -34.3651
1e-011 -343.651
1e-012 -3436.51
1e-013 -34365.1
1e-014 -343651
1e-015 -3.43651e+006
1e-016 -3.43651e+007
1e-017 -3.43651e+008
1e-018 -3.43651e+009
1e-019 -3.43651e+010
1e-020 -3.43651e+011
1e-021 -3.43651e+012
1e-022 -3.43651e+013
1e-023 -3.43651e+014
1e-024 -3.43651e+015
1e-025 -3.43651e+016
1e-026 -3.43651e+017
1e-027 -3.43651e+018
1e-028 -3.43651e+019
1e-029 -3.43651e+020
1e-030 -3.43651e+021
1e-031 -3.43651e+022
1e-032 -3.43651e+023
1e-033 -3.43651e+024
1e-034 -3.43651e+025
1e-035 -3.43651e+026
1e-036 -3.43651e+027
1e-037 -3.43651e+028
1e-038 -3.43651e+029
1e-039 -3.43651e+030
9.99995e-041 -3.43653e+031
9.99967e-042 -3.43662e+032
1.00053e-042 -3.4347e+033
9.94922e-044 -3.45405e+034
9.80909e-045 -3.50339e+035
1.4013e-045 -2.45237e+036
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
0 -inf
